country	field	tok	kind	p
US	addr	paradise	distinctive	0.79
US	addr	pacific	distinctive	0.79
INDIA	name	glass	generic_business	0.79
INDIA	name	jhisdhans	distinctive	0.79
INDIA	name	inaphra	distinctive	0.79
FRANCE	name	low	distinctive	0.79
US	name	biologics	generic_business	0.79
FRANCE	addr	piats	distinctive	0.79
INDIA	addr	basti	locality_word	0.79
INDIA	addr	latur	city_or_town	0.79
INDIA	addr	punjabi	state_or_region	0.79
US	name	ofs	connector	0.79
US	name	broadway	place	0.79
US	addr	kenosha	city_or_town	0.79
INDIA	name	news	generic_business	0.79
INDIA	name	invesdhmendh	generic_business	0.79
US	name	dog	distinctive	0.79
FRANCE	addr	ii	distinctive	0.79
US	name	lcswmdpc	distinctive	0.79
FRANCE	name	apprendre	generic_business	0.79
INDIA	addr	sf	unit_or_building	0.79
US	name	barber	distinctive	0.79
US	name	hempstead	place	0.79
US	addr	revere	city_or_town	0.79
US	addr	dubuque	city_or_town	0.79
FRANCE	name	tresors	distinctive	0.79
FRANCE	name	psychologique	generic_business	0.79
US	addr	maryville	city_or_town	0.79
INDIA	name	kb	distinctive	0.79
FRANCE	name	cercle	generic_business	0.79
FRANCE	name	unite	generic_business	0.79
US	addr	normal	city_or_town	0.79
FRANCE	name	mouvements	generic_business	0.79
FRANCE	name	hd	distinctive	0.79
INDIA	addr	dhamizhnadhu	distinctive	0.79
INDIA	name	intaranyashanal	distinctive	0.79
US	addr	bryant	distinctive	0.79
US	addr	kannapolis	city_or_town	0.79
US	addr	taunton	city_or_town	0.79
FRANCE	name	mb	distinctive	0.79
US	addr	statesville	city_or_town	0.79
US	addr	wells	distinctive	0.79
FRANCE	addr	puebla	distinctive	0.79
FRANCE	name	decouverte	distinctive	0.79
US	name	amplify	distinctive	0.79
US	addr	putnam	distinctive	0.79
FRANCE	addr	brasserie	distinctive	0.79
INDIA	name	code	generic_business	0.79
FRANCE	name	elementaire	generic_business	0.79
INDIA	addr	international	distinctive	0.79
INDIA	addr	sangam	distinctive	0.79
INDIA	name	light	distinctive	0.79
US	addr	row	street_type	0.79
US	addr	beloit	city_or_town	0.79
INDIA	name	aar	distinctive	0.79
INDIA	name	focus	distinctive	0.79
US	addr	porter	distinctive	0.79
FRANCE	addr	zuydcoote	distinctive	0.79
INDIA	name	nice	distinctive	0.79
US	addr	post	street_type	0.79
FRANCE	addr	valenciennes	distinctive	0.79
US	name	intelligent	distinctive	0.79
US	addr	pine	distinctive	0.79
FRANCE	name	vs	connector	0.79
US	addr	wilmington	city_or_town	0.79
FRANCE	name	lintegration	generic_business	0.79
US	addr	riverdale	distinctive	0.79
US	addr	piedmont	distinctive	0.79
US	addr	texarkana	city_or_town	0.79
US	name	post	generic_business	0.79
US	name	presidio	place	0.79
US	addr	highlands	distinctive	0.79
INDIA	name	marketingprivate	legal_form	0.79
FRANCE	addr	lyser	distinctive	0.79
INDIA	addr	upper	direction_or_connector	0.79
FRANCE	name	cite	place	0.79
US	addr	kingston	city_or_town	0.79
US	addr	hendersonville	city_or_town	0.79
FRANCE	name	athletique	generic_business	0.79
INDIA	addr	height	distinctive	0.79
INDIA	addr	rajpura	city_or_town	0.79
INDIA	addr	mahal	distinctive	0.79
US	name	coffee	generic_business	0.79
FRANCE	name	long	distinctive	0.79
FRANCE	name	os	distinctive	0.79
FRANCE	name	gy	distinctive	0.79
US	addr	rosharon	city_or_town	0.79
US	addr	claremore	city_or_town	0.79
INDIA	addr	dda	distinctive	0.79
INDIA	name	terra	distinctive	0.79
US	name	temple	distinctive	0.79
US	addr	brownsville	city_or_town	0.79
US	addr	wyoming	state_or_region	0.79
US	name	galata	place	0.79
FRANCE	addr	auvergne	state_or_region	0.79
FRANCE	name	pompiers	generic_business	0.79
INDIA	name	cold	generic_business	0.79
INDIA	addr	theatre	distinctive	0.79
INDIA	name	ras	distinctive	0.79
US	addr	albany	city_or_town	0.79
FRANCE	name	soft	generic_business	0.79
US	addr	prospect	distinctive	0.79
FRANCE	name	planete	distinctive	0.79
FRANCE	name	mas	distinctive	0.79
INDIA	name	thane	place	0.79
INDIA	addr	spring	distinctive	0.79
INDIA	addr	pgs	unit_or_building	0.79
INDIA	name	minds	generic_business	0.79
US	name	old	distinctive	0.79
FRANCE	name	parents	distinctive	0.79
INDIA	name	pace	distinctive	0.79
US	addr	akron	city_or_town	0.79
US	addr	middletown	city_or_town	0.79
US	addr	hudson	distinctive	0.79
INDIA	name	leisure	generic_business	0.79
FRANCE	name	um	distinctive	0.79
INDIA	name	buildcon	distinctive	0.79
INDIA	name	baombe	distinctive	0.79
INDIA	name	house	generic_business	0.79
US	name	association	generic_business	0.79
INDIA	name	eksaportas	generic_business	0.79
INDIA	name	edge	distinctive	0.79
INDIA	name	entarapraijhis	generic_business	0.79
US	addr	bel	distinctive	0.79
FRANCE	name	wd	distinctive	0.79
FRANCE	name	via	connector	0.79
FRANCE	name	car	generic_business	0.79
INDIA	addr	balanagar	locality_word	0.79
FRANCE	name	multi	generic_business	0.78
US	name	broadband	generic_business	0.78
INDIA	addr	bhavan	unit_or_building	0.78
FRANCE	name	eam	distinctive	0.78
US	name	affiliated	generic_business	0.78
FRANCE	addr	martinique	distinctive	0.78
FRANCE	name	eleves	generic_business	0.78
US	name	everest	distinctive	0.78
FRANCE	addr	guisnes	distinctive	0.78
US	name	edp	distinctive	0.78
FRANCE	name	copains	distinctive	0.78
US	name	blvd	place	0.78
US	name	church	distinctive	0.78
INDIA	name	kriyetiv	distinctive	0.78
INDIA	name	pv	legal_form	0.78
FRANCE	name	directeurs	title	0.78
FRANCE	name	villa	distinctive	0.78
INDIA	name	nature	distinctive	0.78
INDIA	name	crop	generic_business	0.78
FRANCE	addr	faculte	distinctive	0.78
US	name	mercado	distinctive	0.78
US	addr	trenton	city_or_town	0.78
US	addr	centerville	city_or_town	0.78
US	addr	spanish	distinctive	0.78
FRANCE	name	recre	generic_business	0.78
FRANCE	name	clic	distinctive	0.78
US	name	brc	distinctive	0.78
FRANCE	name	coin	distinctive	0.78
US	name	innovation	generic_business	0.78
INDIA	addr	chincholi	distinctive	0.78
INDIA	addr	kasargod	city_or_town	0.78
INDIA	addr	kannada	state_or_region	0.78
FRANCE	name	hippique	generic_business	0.78
INDIA	name	universal	distinctive	0.78
FRANCE	name	usep	distinctive	0.78
FRANCE	name	generations	generic_business	0.78
FRANCE	name	donneurs	generic_business	0.78
INDIA	addr	pathanamthitta	city_or_town	0.78
US	name	grade	generic_business	0.78
FRANCE	addr	flandres	distinctive	0.78
US	addr	lower	direction_or_connector	0.78
US	addr	surprise	city_or_town	0.78
US	addr	yuma	city_or_town	0.78
US	addr	rockford	city_or_town	0.78
INDIA	name	myanejamenta	distinctive	0.78
US	addr	du	direction_or_connector	0.78
US	addr	kingsport	city_or_town	0.78
US	addr	haverhill	city_or_town	0.78
INDIA	name	jhavudh	distinctive	0.78
INDIA	name	direct	generic_business	0.78
FRANCE	name	bh	distinctive	0.78
FRANCE	name	gestionnaire	generic_business	0.78
US	addr	manassas	city_or_town	0.78
FRANCE	addr	maison	unit_or_building	0.78
FRANCE	name	syndicale	generic_business	0.78
FRANCE	name	emmaus	place	0.78
US	addr	spokane	city_or_town	0.78
US	addr	clinton	distinctive	0.78
INDIA	addr	sitapur	city_or_town	0.78
INDIA	addr	auto	distinctive	0.78
INDIA	name	accurate	distinctive	0.78
US	addr	lewiston	city_or_town	0.78
INDIA	name	colonizers	distinctive	0.78
US	addr	grandview	distinctive	0.78
US	name	ses	legal_form	0.78
FRANCE	name	patrimoine	generic_business	0.78
US	addr	moline	city_or_town	0.78
INDIA	addr	daskroi	city_or_town	0.78
FRANCE	addr	mont	distinctive	0.78
INDIA	name	town	place	0.78
US	addr	branson	distinctive	0.78
US	name	life	generic_business	0.78
US	name	animal	generic_business	0.78
US	name	costa	distinctive	0.78
US	addr	rock	distinctive	0.78
FRANCE	name	assistantes	generic_business	0.78
INDIA	addr	front	direction_or_connector	0.78
FRANCE	name	ro	distinctive	0.78
INDIA	name	petro	generic_business	0.78
US	addr	morning	distinctive	0.78
US	name	championsgate	distinctive	0.78
FRANCE	name	qg	distinctive	0.78
INDIA	addr	mahesana	city_or_town	0.78
INDIA	addr	palya	locality_word	0.78
FRANCE	name	mieux	distinctive	0.78
INDIA	addr	techno	distinctive	0.78
US	addr	seattle	city_or_town	0.78
INDIA	name	ship	generic_business	0.78
FRANCE	name	orgues	distinctive	0.78
US	addr	baldwin	distinctive	0.78
US	name	living	generic_business	0.78
FRANCE	addr	bisserie	distinctive	0.78
FRANCE	name	mes	connector	0.78
FRANCE	addr	belleville	distinctive	0.78
FRANCE	name	foundation	generic_business	0.78
FRANCE	name	cyclo	generic_business	0.78
US	addr	peaks	distinctive	0.78
INDIA	name	landmark	distinctive	0.78
INDIA	name	advanced	generic_business	0.78
INDIA	name	vinimay	generic_business	0.78
US	name	municipal	generic_business	0.78
FRANCE	name	ed	distinctive	0.78
US	addr	redmond	city_or_town	0.78
US	addr	hobbs	distinctive	0.78
US	addr	annapolis	city_or_town	0.78
US	name	boulevard	place	0.78
FRANCE	name	capoeira	distinctive	0.78
US	name	good	distinctive	0.78
INDIA	addr	nawada	city_or_town	0.78
FRANCE	name	neuville	place	0.78
FRANCE	addr	pointe	distinctive	0.78
FRANCE	addr	verrerie	distinctive	0.78
FRANCE	name	officiers	title	0.78
FRANCE	name	oj	distinctive	0.78
FRANCE	addr	neuf	distinctive	0.78
US	addr	eden	distinctive	0.78
US	name	fort	distinctive	0.78
INDIA	addr	sanand	city_or_town	0.78
INDIA	addr	cinema	distinctive	0.78
US	addr	edwardsville	city_or_town	0.78
US	addr	ward	distinctive	0.78
FRANCE	name	gauche	place	0.78
US	name	physicians	generic_business	0.78
US	name	smart	distinctive	0.78
INDIA	name	maha	distinctive	0.78
FRANCE	name	comites	generic_business	0.78
FRANCE	name	en	connector	0.78
INDIA	addr	nalgonda	city_or_town	0.78
US	addr	lynchburg	city_or_town	0.78
FRANCE	name	indian	place	0.78
FRANCE	name	gl	distinctive	0.78
FRANCE	name	mission	generic_business	0.78
INDIA	addr	tal	unit_or_building	0.78
FRANCE	name	flow	distinctive	0.78
FRANCE	name	vtt	generic_business	0.78
INDIA	name	success	distinctive	0.78
INDIA	name	kuries	generic_business	0.78
US	name	choice	distinctive	0.78
US	name	select	distinctive	0.77
FRANCE	addr	thouars	distinctive	0.77
US	name	outdoor	generic_business	0.77
FRANCE	name	bde	legal_form	0.77
FRANCE	name	entre	generic_business	0.77
US	name	superior	distinctive	0.77
US	name	dividend	generic_business	0.77
US	name	shore	distinctive	0.77
FRANCE	name	associaton	generic_business	0.77
FRANCE	name	tolerance	distinctive	0.77
US	addr	randolph	distinctive	0.77
US	addr	harvest	distinctive	0.77
US	name	republic	distinctive	0.77
US	addr	citty	distinctive	0.77
US	addr	tomball	city_or_town	0.77
FRANCE	name	quartier	place	0.77
US	addr	harrisonburg	city_or_town	0.77
INDIA	addr	textile	distinctive	0.77
US	addr	fillmore	distinctive	0.77
INDIA	name	grow	generic_business	0.77
FRANCE	name	elles	connector	0.77
US	name	interprivate	distinctive	0.77
FRANCE	addr	bretagne	state_or_region	0.77
FRANCE	addr	pins	distinctive	0.77
US	addr	loma	distinctive	0.77
FRANCE	addr	alger	distinctive	0.77
FRANCE	addr	havre	distinctive	0.77
FRANCE	name	jr	distinctive	0.77
FRANCE	name	cours	generic_business	0.77
US	addr	de	direction_or_connector	0.77
US	name	next	distinctive	0.77
US	name	steelworkers	generic_business	0.77
US	addr	vernon	distinctive	0.77
INDIA	name	era	distinctive	0.77
FRANCE	name	sys	generic_business	0.77
FRANCE	name	cyclos	generic_business	0.77
US	addr	fontana	city_or_town	0.77
US	addr	avon	city_or_town	0.77
US	name	river	distinctive	0.77
US	name	parks	generic_business	0.77
INDIA	addr	prabhadevi	distinctive	0.77
INDIA	name	target	distinctive	0.77
US	addr	davenport	distinctive	0.77
US	addr	front	direction_or_connector	0.77
FRANCE	name	plan	generic_business	0.77
US	addr	astoria	distinctive	0.77
INDIA	name	jv	legal_form	0.77
INDIA	addr	fp	unit_or_building	0.77
FRANCE	name	ml	distinctive	0.77
INDIA	addr	industrial	locality_word	0.77
INDIA	name	sewa	generic_business	0.77
INDIA	name	intarnyashanal	distinctive	0.77
FRANCE	name	memorial	distinctive	0.77
FRANCE	name	pieds	distinctive	0.77
US	name	future	distinctive	0.77
FRANCE	name	zi	distinctive	0.77
FRANCE	name	my	distinctive	0.77
FRANCE	addr	villeneuve	distinctive	0.77
INDIA	name	peak	distinctive	0.77
FRANCE	name	municipale	generic_business	0.77
FRANCE	name	for	connector	0.77
US	name	plains	place	0.77
INDIA	addr	chamber	unit_or_building	0.77
INDIA	addr	salai	street_type	0.77
US	name	frequency	distinctive	0.77
US	addr	calumet	distinctive	0.77
US	addr	enid	city_or_town	0.77
INDIA	name	fruits	generic_business	0.77
FRANCE	name	passion	distinctive	0.77
INDIA	name	prapartis	generic_business	0.77
FRANCE	name	source	generic_business	0.77
INDIA	name	rc	legal_form	0.77
FRANCE	name	portes	generic_business	0.77
INDIA	addr	ward	locality_word	0.77
US	name	knox	distinctive	0.77
US	name	league	generic_business	0.77
INDIA	name	fl	generic_business	0.77
INDIA	addr	srikakulam	city_or_town	0.77
INDIA	addr	qutubullapur	city_or_town	0.77
FRANCE	addr	mer	distinctive	0.77
US	name	energetics	generic_business	0.77
FRANCE	name	reveil	distinctive	0.77
US	addr	lawrence	distinctive	0.77
US	name	genomic	generic_business	0.77
US	name	meridian	distinctive	0.77
INDIA	name	com	generic_business	0.77
INDIA	addr	siwan	city_or_town	0.77
FRANCE	name	bonne	distinctive	0.77
INDIA	addr	hill	distinctive	0.77
US	addr	sandusky	city_or_town	0.77
FRANCE	addr	cote	distinctive	0.77
FRANCE	name	residents	generic_business	0.77
FRANCE	name	baule	place	0.77
US	addr	fairway	distinctive	0.77
US	addr	geneva	city_or_town	0.77
US	addr	tan	distinctive	0.77
FRANCE	name	el	connector	0.77
INDIA	addr	bardhaman	city_or_town	0.77
INDIA	addr	police	distinctive	0.77
INDIA	name	home	generic_business	0.77
INDIA	name	interactive	generic_business	0.77
FRANCE	name	sc	legal_form	0.77
US	addr	tacoma	city_or_town	0.77
US	addr	hamilton	distinctive	0.77
INDIA	name	eco	generic_business	0.77
INDIA	name	organic	generic_business	0.77
FRANCE	name	puy	place	0.77
US	addr	framingham	city_or_town	0.77
INDIA	name	superior	distinctive	0.77
INDIA	name	lord	title	0.77
US	addr	horse	distinctive	0.77
FRANCE	name	ij	distinctive	0.77
INDIA	name	floor	generic_business	0.77
US	addr	maricopa	city_or_town	0.77
US	addr	folsom	city_or_town	0.77
FRANCE	name	ami	distinctive	0.77
FRANCE	addr	chateau	distinctive	0.77
FRANCE	name	peuple	distinctive	0.77
INDIA	name	devalapars	generic_business	0.77
US	addr	baton	distinctive	0.77
INDIA	name	stil	distinctive	0.77
US	addr	newark	city_or_town	0.77
US	addr	meadows	distinctive	0.77
FRANCE	name	ga	distinctive	0.77
US	addr	independence	distinctive	0.77
US	name	atlanticus	distinctive	0.77
US	name	news	generic_business	0.77
INDIA	name	infraestate	generic_business	0.77
US	addr	murphy	distinctive	0.77
FRANCE	name	tetes	distinctive	0.77
US	name	conway	distinctive	0.77
FRANCE	name	ng	distinctive	0.77
US	name	logan	distinctive	0.77
US	name	special	generic_business	0.77
INDIA	name	fainans	generic_business	0.77
INDIA	name	reality	distinctive	0.77
US	name	eye	distinctive	0.77
INDIA	name	creations	generic_business	0.77
US	name	aspac	distinctive	0.77
FRANCE	name	clubs	generic_business	0.77
US	name	resilience	distinctive	0.77
US	addr	tree	distinctive	0.77
FRANCE	name	mutuelle	generic_business	0.77
FRANCE	name	ensemble	generic_business	0.77
FRANCE	addr	hameau	locality_word	0.77
FRANCE	name	focus	distinctive	0.77
FRANCE	name	guilde	generic_business	0.77
FRANCE	addr	madrid	distinctive	0.77
US	name	cordova	distinctive	0.77
INDIA	name	in	connector	0.77
INDIA	addr	lingampally	city_or_town	0.77
FRANCE	name	ctre	generic_business	0.76
FRANCE	name	cu	distinctive	0.76
INDIA	name	ys	distinctive	0.76
US	addr	house	unit_or_building	0.76
INDIA	name	siti	distinctive	0.76
INDIA	name	riyal	distinctive	0.76
FRANCE	name	vacances	generic_business	0.76
US	name	alpine	distinctive	0.76
FRANCE	name	te	connector	0.76
US	name	trg	distinctive	0.76
INDIA	addr	kottayam	city_or_town	0.76
FRANCE	addr	clef	distinctive	0.76
US	name	liquidity	generic_business	0.76
FRANCE	name	boulistes	generic_business	0.76
FRANCE	name	prise	generic_business	0.76
INDIA	name	silicon	distinctive	0.76
INDIA	name	pee	distinctive	0.76
FRANCE	name	champagne	place	0.76
INDIA	addr	sheri	street_type	0.76
FRANCE	addr	isle	distinctive	0.76
INDIA	addr	sultanpur	city_or_town	0.76
US	name	rush	distinctive	0.76
US	name	porter	distinctive	0.76
FRANCE	addr	berlin	distinctive	0.76
US	addr	utica	city_or_town	0.76
INDIA	addr	embassy	distinctive	0.76
FRANCE	name	plaisir	distinctive	0.76
FRANCE	addr	fosse	distinctive	0.76
FRANCE	name	judo	generic_business	0.76
FRANCE	name	familiale	distinctive	0.76
FRANCE	addr	crs	street_type	0.76
FRANCE	name	foret	distinctive	0.76
US	addr	warren	distinctive	0.76
FRANCE	addr	terre	distinctive	0.76
FRANCE	name	public	generic_business	0.76
FRANCE	name	portugais	place	0.76
FRANCE	name	amities	distinctive	0.76
FRANCE	name	lettres	generic_business	0.76
US	addr	logan	distinctive	0.76
INDIA	addr	line	street_type	0.76
US	addr	pulaski	distinctive	0.76
US	name	preston	distinctive	0.76
US	addr	circle	street_type	0.76
FRANCE	name	help	generic_business	0.76
INDIA	addr	old	distinctive	0.76
INDIA	addr	rangareddy	state_or_region	0.76
FRANCE	name	foire	generic_business	0.76
INDIA	name	value	distinctive	0.76
FRANCE	name	dentraide	generic_business	0.76
US	addr	plain	distinctive	0.76
FRANCE	name	dba	legal_form	0.76
FRANCE	name	aqua	distinctive	0.76
FRANCE	name	portugaise	place	0.76
US	addr	heber	distinctive	0.76
US	addr	patterson	distinctive	0.76
FRANCE	name	habitants	generic_business	0.76
US	name	battery	generic_business	0.76
FRANCE	name	ls	legal_form	0.76
FRANCE	name	ig	distinctive	0.76
US	addr	chester	distinctive	0.76
FRANCE	addr	versailles	distinctive	0.76
FRANCE	name	joueurs	generic_business	0.76
FRANCE	name	roue	distinctive	0.76
US	name	universal	generic_business	0.76
FRANCE	name	villages	place	0.76
FRANCE	name	lordre	distinctive	0.76
FRANCE	name	moulins	generic_business	0.76
FRANCE	name	sourires	distinctive	0.76
INDIA	addr	ext	unit_or_building	0.76
INDIA	name	circle	generic_business	0.76
FRANCE	addr	dieppe	distinctive	0.76
INDIA	addr	fort	distinctive	0.76
INDIA	addr	side	direction_or_connector	0.76
INDIA	addr	ttc	distinctive	0.76
FRANCE	addr	mairie	distinctive	0.76
INDIA	name	aj	distinctive	0.76
INDIA	name	intelligence	generic_business	0.76
US	addr	roswell	distinctive	0.76
US	addr	scott	distinctive	0.76
FRANCE	addr	promenade	street_type	0.76
INDIA	addr	gomti	distinctive	0.76
INDIA	addr	sadan	distinctive	0.76
FRANCE	name	lile	place	0.76
US	name	safeguard	distinctive	0.76
INDIA	name	dee	distinctive	0.76
INDIA	name	shivalik	distinctive	0.76
US	addr	dartmouth	distinctive	0.76
INDIA	addr	outer	direction_or_connector	0.76
FRANCE	name	ts	distinctive	0.76
US	addr	blaine	distinctive	0.76
FRANCE	name	larche	distinctive	0.76
FRANCE	name	oeuvres	generic_business	0.76
FRANCE	name	bulles	distinctive	0.76
FRANCE	name	pharmaciens	generic_business	0.76
INDIA	name	arch	distinctive	0.76
INDIA	addr	gird	distinctive	0.76
INDIA	addr	idukki	state_or_region	0.76
US	addr	tucson	city_or_town	0.76
INDIA	addr	divreportingcircle	distinctive	0.76
INDIA	name	eses	distinctive	0.76
INDIA	name	fresh	distinctive	0.76
INDIA	name	rohini	distinctive	0.76
INDIA	name	quality	generic_business	0.76
INDIA	name	mutual	generic_business	0.76
INDIA	addr	hauz	distinctive	0.76
FRANCE	addr	golf	distinctive	0.76
FRANCE	name	courir	generic_business	0.76
US	addr	colonial	distinctive	0.76
INDIA	name	colonisers	distinctive	0.76
US	addr	pelham	distinctive	0.76
US	addr	clyde	distinctive	0.76
US	addr	pike	distinctive	0.76
US	addr	albuquerque	city_or_town	0.76
US	addr	paso	distinctive	0.76
INDIA	name	injiniyaarin	generic_business	0.76
FRANCE	name	instant	distinctive	0.76
US	name	com	generic_business	0.76
US	name	cea	distinctive	0.76
FRANCE	name	prive	legal_form	0.76
FRANCE	name	sl	distinctive	0.76
INDIA	addr	part	locality_word	0.76
INDIA	addr	galleria	distinctive	0.76
FRANCE	name	motards	generic_business	0.76
FRANCE	name	preservons	distinctive	0.76
FRANCE	name	cph	distinctive	0.76
FRANCE	name	ames	distinctive	0.76
US	name	ddsmdpc	title	0.76
FRANCE	name	nautique	generic_business	0.76
FRANCE	name	moniteurs	generic_business	0.76
INDIA	addr	extn	unit_or_building	0.76
FRANCE	name	mini	distinctive	0.76
FRANCE	name	sentiers	distinctive	0.76
INDIA	addr	huda	distinctive	0.75
FRANCE	name	lamitie	distinctive	0.75
FRANCE	name	faire	generic_business	0.75
FRANCE	name	td	distinctive	0.75
INDIA	addr	sr	distinctive	0.75
FRANCE	name	mecs	distinctive	0.75
FRANCE	addr	marmande	distinctive	0.75
FRANCE	addr	douves	street_type	0.75
US	addr	wenatchee	city_or_town	0.75
FRANCE	addr	ares	distinctive	0.75
FRANCE	name	vimeu	place	0.75
FRANCE	name	ug	distinctive	0.75
FRANCE	name	taluk	distinctive	0.75
US	name	micro	distinctive	0.75
FRANCE	addr	belfort	distinctive	0.75
US	addr	crestwood	distinctive	0.75
INDIA	name	wise	distinctive	0.75
FRANCE	addr	bon	distinctive	0.75
FRANCE	name	trail	distinctive	0.75
FRANCE	addr	alsace	state_or_region	0.75
FRANCE	name	ligne	generic_business	0.75
FRANCE	name	champ	distinctive	0.75
US	addr	hagerstown	city_or_town	0.75
US	addr	victorville	city_or_town	0.75
INDIA	name	wood	generic_business	0.75
US	addr	mill	distinctive	0.75
US	name	safety	generic_business	0.75
US	name	microelectronics	generic_business	0.75
FRANCE	name	double	distinctive	0.75
FRANCE	addr	dom	distinctive	0.75
FRANCE	name	full	distinctive	0.75
FRANCE	name	poker	distinctive	0.75
FRANCE	name	gm	distinctive	0.75
INDIA	addr	anekal	city_or_town	0.75
INDIA	addr	malda	city_or_town	0.75
INDIA	addr	phulwari	distinctive	0.75
INDIA	addr	jayanagar	locality_word	0.75
US	addr	smyrna	city_or_town	0.75
US	name	money	generic_business	0.75
FRANCE	name	alumni	distinctive	0.75
INDIA	addr	sky	distinctive	0.75
INDIA	addr	al	distinctive	0.75
US	addr	martinsville	city_or_town	0.75
FRANCE	name	festival	generic_business	0.75
US	addr	janesville	city_or_town	0.75
US	name	medina	distinctive	0.75
FRANCE	name	generale	generic_business	0.75
INDIA	name	technosoft	distinctive	0.75
INDIA	name	polymer	generic_business	0.75
US	addr	sherwood	distinctive	0.75
FRANCE	name	passerelle	distinctive	0.75
FRANCE	addr	lorraine	distinctive	0.75
INDIA	name	dk	distinctive	0.75
INDIA	name	marbles	generic_business	0.75
US	name	square	distinctive	0.75
INDIA	name	sy	distinctive	0.75
INDIA	name	cj	distinctive	0.75
US	addr	lewis	distinctive	0.75
INDIA	name	kl	place	0.75
FRANCE	name	commanderie	distinctive	0.75
FRANCE	name	chirurgiens	generic_business	0.75
INDIA	name	lifestyle	generic_business	0.75
INDIA	name	svits	generic_business	0.75
US	name	cell	generic_business	0.75
US	name	real	generic_business	0.75
INDIA	name	bp	distinctive	0.75
INDIA	name	fin	generic_business	0.75
US	name	equity	generic_business	0.75
US	name	foot	distinctive	0.75
FRANCE	name	letoile	distinctive	0.75
INDIA	name	myanejment	generic_business	0.75
INDIA	name	living	generic_business	0.75
FRANCE	name	antenne	generic_business	0.75
FRANCE	addr	ker	distinctive	0.75
FRANCE	addr	lande	distinctive	0.75
FRANCE	name	girls	distinctive	0.75
US	name	petroleum	generic_business	0.75
FRANCE	name	historique	distinctive	0.75
INDIA	name	global	generic_business	0.75
FRANCE	name	dom	distinctive	0.75
FRANCE	name	classards	distinctive	0.75
INDIA	name	ultra	distinctive	0.75
FRANCE	addr	universite	distinctive	0.75
US	addr	waxahachie	city_or_town	0.75
INDIA	name	council	generic_business	0.75
INDIA	name	maharaja	distinctive	0.75
INDIA	name	markkaring	distinctive	0.75
FRANCE	name	saisons	distinctive	0.75
INDIA	name	pharachun	distinctive	0.75
INDIA	name	himalaya	distinctive	0.75
FRANCE	name	thai	place	0.75
INDIA	name	fiscal	generic_business	0.75
US	addr	carthage	city_or_town	0.75
INDIA	addr	marine	distinctive	0.75
INDIA	addr	brigade	distinctive	0.75
FRANCE	name	tq	distinctive	0.75
US	name	dale	distinctive	0.75
FRANCE	addr	oran	distinctive	0.75
INDIA	addr	govt	distinctive	0.75
US	addr	olympia	city_or_town	0.75
US	name	sq	distinctive	0.75
FRANCE	name	hockey	generic_business	0.75
US	name	board	generic_business	0.75
US	addr	wood	distinctive	0.75
INDIA	name	adventures	generic_business	0.75
FRANCE	addr	bourgogne	state_or_region	0.75
US	addr	provo	city_or_town	0.75
US	addr	bozeman	city_or_town	0.75
FRANCE	addr	tertre	distinctive	0.75
US	addr	camarillo	city_or_town	0.75
INDIA	addr	gardens	locality_word	0.75
INDIA	name	rapid	distinctive	0.75
US	name	bancshares	generic_business	0.75
US	addr	zion	distinctive	0.75
INDIA	addr	barasat	city_or_town	0.75
INDIA	addr	chsl	unit_or_building	0.75
FRANCE	name	intercommunale	generic_business	0.75
US	name	heart	distinctive	0.75
FRANCE	name	sy	distinctive	0.75
INDIA	addr	ayodhya	city_or_town	0.75
FRANCE	name	bourse	generic_business	0.75
INDIA	name	holding	generic_business	0.75
INDIA	name	finlease	generic_business	0.75
INDIA	name	standard	generic_business	0.75
INDIA	addr	vill	locality_word	0.74
FRANCE	name	alcool	generic_business	0.74
INDIA	name	saut	distinctive	0.74
FRANCE	name	running	generic_business	0.74
FRANCE	name	grandes	generic_business	0.74
FRANCE	name	concours	generic_business	0.74
US	name	dollar	generic_business	0.74
US	name	highview	distinctive	0.74
US	name	dbdr	distinctive	0.74
US	name	eqv	distinctive	0.74
US	name	rocky	distinctive	0.74
FRANCE	addr	bureau	unit_or_building	0.74
US	addr	beaverton	city_or_town	0.74
FRANCE	name	plateau	distinctive	0.74
INDIA	addr	srinagar	city_or_town	0.74
FRANCE	name	racine	distinctive	0.74
INDIA	name	suvidha	distinctive	0.74
US	name	resolution	generic_business	0.74
FRANCE	name	protege	distinctive	0.74
INDIA	addr	sohna	city_or_town	0.74
INDIA	addr	jogeshwari	distinctive	0.74
FRANCE	name	cavaliers	distinctive	0.74
INDIA	name	prodyusar	generic_business	0.74
INDIA	name	saophtaveyar	distinctive	0.74
US	name	water	generic_business	0.74
FRANCE	name	defi	distinctive	0.74
FRANCE	name	saveurs	generic_business	0.74
US	addr	lubbock	city_or_town	0.74
US	addr	station	street_type	0.74
INDIA	name	mp	place	0.74
FRANCE	name	economique	generic_business	0.74
US	name	charter	generic_business	0.74
US	name	straight	distinctive	0.74
INDIA	addr	lig	unit_or_building	0.74
FRANCE	addr	bassee	distinctive	0.74
FRANCE	name	internes	generic_business	0.74
FRANCE	name	corps	generic_business	0.74
US	name	village	place	0.74
INDIA	name	aa	distinctive	0.74
INDIA	name	expert	generic_business	0.74
INDIA	name	towers	generic_business	0.74
US	name	rights	generic_business	0.74
US	addr	riverside	distinctive	0.74
